id,driver_id,load_id,bid_id,driver_rating,completion_rate,acceptance_rate,total_jobs,load_weight,distance_km,pickup_lat,pickup_lng,drop_lat,drop_lng,urgency,driver_to_pickup_distance,past_route_success,bid_price,price_deviation,response_time,load_type,driver_score,price_per_km,outcome,label,created_at
9418d8c2-f1b2-486a-ae66-7bee0b43eeaa,bfd65ffb-77e9-43ac-a0a8-2bcd58b637c3,34e9814d-ad0c-4091-b1ee-3aa07497fdc1,7e07afcb-06d4-434a-930f-bb6d451ab3c9,4.03,0.53,0.44,86,6.96,710.22,46.693005,-71.324892,43.405533,-79.083236,1,60.89,0.42,1134.98,-0.17,306.14,dry_van,0.2343,1.5958,rejected,0,2025-11-30T09:04:56
09b50297-d048-4dfc-a962-78ad1e957f7c,4ef3c800-39d1-4aae-9d50-1bc9dbe3a2de,951924e3-05d2-4a9d-b3d1-30c28195f195,564a4d62-0b2f-45c0-90ea-819b07793086,4.29,0.52,0.44,145,5.9,203.89,45.629911,-75.516528,45.930552,-72.922836,1,11.76,0.55,476.65,0.17,293.98,dry_van,0.2306,2.3264,completed,1,2025-06-22T09:04:56
b35f4ef7-e3b9-4472-aca0-6677daca2140,d6fc17c9-3ba5-46b8-85ac-f2e7b04aec29,771d52fe-0bab-4966-821d-720d0a7dbf10,80d542ac-9b4a-4b33-a95d-84d788aee478,3.84,0.48,0.46,104,13.47,61.18,50.092119,-97.197495,49.868197,-96.41599,1,1.0,0.49,200.0,-0.28,243.38,flatbed,0.2179,3.2165,rejected,0,2025-08-27T09:04:56
959904bc-faed-41ae-8b76-1804bdde8faa,7689638b-7827-466c-8afa-0e66ef042871,3ea00ce7-eba0-4c85-9299-37d2a0e56727,5ccc9746-ec92-441a-b9a2-9a0ecdb88e39,4.67,0.58,0.7,112,11.51,2828.93,45.3619,-76.170365,50.888783,-113.82529,3,67.95,0.63,7299.48,0.03,230.74,dry_van,0.4047,2.5794,rejected,0,2025-10-31T09:04:56
cfe4835d-f4db-43a2-96f2-643d55350b35,2b682bf7-c939-47a8-a320-8f75891247e0,7d218c97-ea54-4b24-84a8-6cd0b617960d,33203547-448d-4e6f-8463-84934830f809,3.85,0.55,0.47,80,27.06,594.7,45.709286,-72.988374,43.530036,-79.853785,2,63.42,0.34,1519.84,0.02,400.47,dry_van,0.2579,2.5514,rejected,0,2026-03-05T09:04:56
5a1ffe9b-6430-449a-aa05-27f359b10926,f2af1852-abd2-4ca3-9b60-abface040da1,81fc3757-9a1f-49ae-87ed-4c9756ea54fc,7ba37c98-4aab-4eba-a6de-4b2eb12af301,4.11,0.53,0.54,115,9.15,195.51,45.960098,-73.435898,47.293359,-71.766672,1,23.67,0.38,548.36,0.23,354.71,dry_van,0.2874,2.7905,cancelled,0,2025-10-10T09:04:56
0561c67d-8029-4b38-a44a-d6c57ad90827,16db1e01-9874-4373-9488-b105d1a61b75,6c871eee-a0c7-4ed1-b402-9e1464b13d1d,c59dda28-2d0a-4e65-997e-380f0761a4ab,3.99,0.56,0.47,126,28.0,131.15,44.648587,-62.917055,45.179441,-64.404354,2,1.0,0.22,453.98,0.05,84.05,dry_van,0.2638,3.4353,rejected,0,2026-02-08T09:04:56
09f8f26d-d696-4cd5-8317-88a740e5ef8e,d22f05f7-da24-4812-98ee-ec74d8fcb504,95d36423-7068-4a65-ae6e-a78f70c6d0b0,1bdcee42-647b-4208-a7ce-4f4115df7c79,4.39,0.69,0.58,148,9.87,488.47,53.696727,-112.983218,52.157636,-106.15405,1,1.0,0.52,1343.31,0.18,378.52,flatbed,0.3988,2.7444,completed,1,2026-03-23T09:04:56
0eb3b71b-86f4-4edb-96a5-01e6e81f141e,6ec4ee1a-c733-45f4-bff4-9a57ec5f53a3,a8e11b71-7040-4a5b-ac37-bc8da708763d,df109c6a-b3bd-4a1a-8bb6-73b4bfdf5287,3.99,0.47,0.52,108,8.13,3063.57,53.398739,-114.317452,45.768835,-72.788859,2,163.52,0.41,7623.88,-0.01,122.16,dry_van,0.2415,2.4877,rejected,0,2025-07-22T09:04:56
7053c9f1-f646-42b9-8b93-03f709089834,db0e2347-105c-4006-80a2-ca8457980610,ceaa49b1-8134-4337-a65b-bf2fd5cd83d5,7090d4e5-a8ca-4f92-9e74-19dda0b3fe0a,3.96,0.53,0.47,63,29.57,3745.83,50.740014,-114.153423,44.825641,-63.777062,2,180.0,0.17,13354.18,0.09,256.28,flatbed,0.2484,3.5641,accepted,1,2026-02-03T09:04:56
16dad334-b797-4940-8124-47c94e2c91e2,c6cef3d5-9b09-4514-8281-1bd427e86305,0e307dea-66a1-439c-87cc-3daabb7defb7,b9c18e69-34e7-4151-b319-2e6470f047a9,3.83,0.49,0.58,219,4.72,2215.84,51.73242,-106.197775,42.991796,-79.509746,1,122.17,0.42,4649.65,-0.09,199.99,dry_van,0.2868,2.0974,completed,1,2026-01-31T09:04:56
a63d5476-c405-4f95-b3bd-63a51adc05d2,f01d999f-4f6a-4324-8388-083b784c1cff,02763262-1e79-45eb-a554-70f95a69c74b,57facf18-63a1-42c8-9a20-3748b06ea3a2,3.84,0.5,0.56,95,16.77,1769.46,49.567781,-98.014057,49.49715,-122.643174,1,112.76,0.44,4203.91,0.1,187.71,dry_van,0.2821,2.3745,cancelled,0,2025-04-11T09:04:56
7e00ce16-83c6-4e9f-8cf2-3375a7eb2591,f094bcdf-3fd9-4c27-80c0-39c6f0b1ecb0,0e482bcf-6e00-4f22-8c23-218e10333dbb,802de722-147b-43d6-8572-c13331454fd1,4.35,0.54,0.49,236,14.21,699.22,48.889308,-123.408315,51.352257,-114.375225,1,58.31,0.57,1306.0,-0.08,137.01,dry_van,0.2639,1.8651,cancelled,0,2026-02-18T09:04:56
5295a9d9-17fa-4c2f-8bfc-eb21a901fef9,7f1f28e0-779b-40e1-80ab-34233b4cf9c0,27e1da08-f7ad-4ebe-9537-09cba4ca182a,a80f694b-3e9a-4be9-8bc0-7d42abfa9138,4.14,0.52,0.51,28,12.01,686.91,51.467901,-106.950548,49.684746,-97.62881,2,22.86,0.44,1848.24,0.28,246.72,dry_van,0.2663,2.6867,completed,1,2025-09-02T09:04:56
d35b6a6a-6981-4d8d-8349-ed2d4c42be9d,812fb513-9221-4f6b-bce3-76e6c7c1b2ac,fc7cafb7-ba25-4f9e-9038-c410c5b5cc03,1b5bb1cc-9a4b-4415-b800-0583bf075c49,3.37,0.45,0.35,22,10.71,238.71,47.128036,-71.763868,45.109985,-72.820433,1,24.61,0.67,535.02,-0.18,185.64,reefer,0.1575,2.2319,completed,1,2025-08-03T09:04:56
db10f148-c24d-42b7-b74b-abfef8c92170,2f7d5dcb-c96e-43d7-8cf3-59259d56a12d,5fba99ae-5830-442d-93ad-cb4d131fc4f1,ce20f723-29f2-45ab-860b-8be096d6ede6,4.39,0.59,0.56,169,15.38,1192.4,49.850102,-97.716391,51.417084,-114.480281,3,56.42,0.67,4031.9,0.24,88.66,dry_van,0.3331,3.3785,completed,1,2025-09-14T09:04:56
0f7a2ae2-def0-4143-96aa-4ac2a7110a74,eda5a854-d828-41cd-88a7-cf8adc55e500,4221fa38-2f7a-4270-b6ba-21c5f37926ee,22d07e45-840e-4c62-ad2b-236e8b87515c,3.94,0.53,0.43,186,28.0,2559.64,49.872944,-97.181624,45.068229,-63.567315,3,111.06,0.45,8265.81,0.08,230.83,dry_van,0.2259,3.228,completed,1,2026-01-08T09:04:56
03ebf3a6-b54e-4b6c-8a32-21648f80e4cc,f9754295-87cf-47e9-829a-f2beb95caaee,0f82f2c4-40ed-4583-ac6e-8f71e13bae54,8eb2841c-2f58-4910-9e44-2fd29ee778f7,3.59,0.46,0.43,120,6.59,3187.11,44.787935,-63.597313,51.957503,-106.061446,1,149.8,0.29,8820.78,0.21,129.9,reefer,0.1949,2.7668,completed,1,2025-10-22T09:04:56
60c7b928-1f14-40ef-a113-ba8657fc3afc,f06bf225-4634-4ff8-98b2-12f5ebc2b872,b18319f5-405f-4f94-9155-b378b272f303,b2862063-4226-4b13-9f88-3ed49cf63aa2,3.7,0.45,0.6,74,7.99,3145.78,46.694781,-71.332147,51.204176,-114.508172,2,177.16,0.29,6996.98,-0.11,187.14,flatbed,0.2703,2.2235,rejected,0,2025-10-05T09:04:56
4626b531-f394-422e-8663-6691a9e4575d,87e1b72d-3735-46b9-9ab4-6824887ec516,1993b6b2-a2b5-4573-b9ba-81cb1e87d73d,7e685eb6-2a87-4fd6-aa04-5acfe0bdb846,4.13,0.54,0.52,194,3.88,611.81,50.783447,-114.606453,49.483394,-122.952344,2,25.55,0.33,1728.57,0.25,239.05,dry_van,0.2808,2.8207,completed,1,2025-07-23T09:04:56
2af0108d-9977-46ed-ba21-9234c7cb189e,997f8c37-cb04-4f62-b694-38a567e0416f,2f6b5f74-8a9c-4ea3-a3f8-f567e7751dca,56262f7a-bf77-4ced-8826-09e9c68e8bc2,4.69,0.62,0.64,195,8.39,2383.06,45.658562,-75.55931,52.512734,-106.882639,2,74.64,0.69,5000.21,-0.0,121.52,dry_van,0.3945,2.0974,completed,1,2025-11-22T09:04:56
1bf6f37c-bdd4-49ed-a65d-d07a6b712317,3012de68-c87c-4c95-9e99-012b87bf0d16,10f8cf95-d2cf-4157-917b-3ea753545c21,c7578df8-f367-463a-b1cc-451137a499f4,3.34,0.45,0.35,98,5.68,132.93,45.28258,-74.690069,45.73609,-73.111623,2,1.0,0.23,406.25,0.11,276.76,dry_van,0.1575,3.0333,rejected,0,2025-09-23T09:04:56
e8e2dbc7-5dbf-4e3c-8dc2-ad87c5fb3d82,5382deb7-f766-4404-91f4-e0a7cb662d9c,b9f0ebd2-58a2-4b28-b998-fe4e1082e251,ed899912-1d6e-40b0-a626-69825386df9e,3.65,0.5,0.52,153,18.2,1913.11,44.875431,-73.303018,49.711031,-97.781648,1,34.61,0.3,5711.82,0.13,287.43,flatbed,0.2594,2.9841,cancelled,0,2025-10-04T09:04:56
68d2e30d-5a06-41e7-8600-cef0a4b3eb06,9f674dbe-a80f-4c48-b543-634c2a3e79ec,c5668240-d051-4ee2-978b-20f7783da041,7ca46645-5d80-4d72-9eb3-80c7a2384e6b,4.22,0.64,0.47,182,11.71,831.39,44.715842,-63.369057,44.780502,-73.90375,1,53.18,0.61,2293.56,0.22,146.24,dry_van,0.3025,2.7554,accepted,1,2026-03-11T09:04:56
9ba996be-002e-4628-b06e-60b5ab98b1a8,6945e786-624a-422f-81e1-3a5bffaa9a12,08440d5d-a439-41a6-b06b-d53cadd72487,3c1b8f32-07f1-4996-aae2-55db2e8995c2,4.0,0.51,0.53,79,18.82,2754.61,50.749965,-114.768902,43.942351,-79.206291,3,74.67,0.39,8249.92,0.06,89.46,dry_van,0.267,2.9939,completed,1,2026-01-21T09:04:56
3a8e1224-4722-4235-bf12-a2af985a891c,acedbcfb-d142-45c3-a69f-2b584470c18f,c950d8d7-01d7-4c96-b4a7-19d029c8d272,372899e4-fb67-4cc4-9efb-3de507bb0ffd,4.09,0.56,0.52,59,13.77,2007.84,46.398827,-71.468438,49.454449,-98.176424,1,154.73,0.65,4164.73,-0.1,181.18,flatbed,0.2918,2.0732,rejected,0,2025-08-19T09:04:56
8a42f531-7b12-45ca-85f9-130fbe1b4895,bc7ac5d4-0135-4ea0-8889-76d5f4e2c86a,1594d32e-79f6-44f1-9f93-8227cadd2150,39510716-c3fc-4029-9ff1-0619bee38f5f,3.98,0.51,0.37,39,6.82,3193.72,51.499655,-114.464623,47.139711,-70.212213,3,107.62,0.2,11095.82,0.29,81.61,dry_van,0.1893,3.4732,cancelled,0,2025-07-27T09:04:56
9014f056-2eac-4683-a609-321c8cf44c5d,51795905-832d-4dce-aaea-afceffaca593,d18d5fae-a66c-4344-acc4-b4af4c87ac0e,c6c36d7c-fbbe-4a8e-bf36-7dbf88859ce3,4.58,0.6,0.52,224,10.9,56.37,49.361902,-123.166095,49.512739,-122.421864,1,12.62,0.61,200.0,-0.15,171.39,reefer,0.31,3.4861,accepted,1,2025-09-08T09:04:56
e816c303-8155-4cb5-83ee-cba01eb7be0f,044c3dba-156a-43c6-a4cf-7d77c8daeecd,b13aede6-8db4-4c60-9231-3ba5d8c96d12,bc1e0a4d-b029-49e8-8bc2-4b9adaeeac17,3.9,0.51,0.53,79,6.16,3611.85,52.981138,-112.157886,44.604572,-63.452659,1,180.0,0.53,8501.5,0.02,100.32,dry_van,0.269,2.3531,completed,1,2025-12-18T09:04:56
072a1b4e-8f98-4151-9b1b-ffab87af1cba,669ca9a6-f5b6-4deb-913e-ebe7cad912fd,f145fea2-d433-49a9-a563-5917c02efc5a,b669f7db-d3fa-46bb-8a60-a33935eb7c34,4.29,0.53,0.59,61,27.0,2912.51,52.891,-113.067417,45.615197,-73.941048,3,180.0,0.72,10548.12,-0.03,20.0,reefer,0.3101,3.6204,cancelled,0,2025-07-19T09:04:56
639cf884-0c5e-4fc9-997d-9bd591910a4a,74c9df1a-d5e0-40fc-b777-b65e91c6c81d,047265f3-5f58-4b39-afc0-385ccf34fdda,cb1bcc69-a7da-41cc-91c5-9e3a5fbb5af2,4.33,0.51,0.56,98,13.73,1874.18,46.788249,-71.168182,50.77665,-96.159056,1,60.13,0.44,3537.52,-0.23,56.61,flatbed,0.2873,1.8865,completed,1,2025-06-18T09:04:56
f61c6421-5473-4b7e-9349-1f5a87733eb2,c735cfac-d3f4-4253-82e4-bd878f1dbe83,7f70be8b-9ea0-48b3-b32f-731acc28214b,583ac1ec-0c1e-43d3-a072-8b58d842131b,4.32,0.53,0.63,185,6.79,1173.21,43.771049,-79.099721,44.762876,-64.410602,3,94.76,0.36,3036.22,0.15,204.45,dry_van,0.335,2.5858,rejected,0,2026-01-10T09:04:56
ad365ef5-8b45-4229-a935-1fa3b473bc2c,495ef072-4157-4d42-8044-9d88e29507ec,5e852685-06c7-4f0e-a0b2-6efda71e4ace,1a3045cb-be8c-4891-b4ec-c6418ddbbaad,3.99,0.63,0.56,259,30.0,39.14,46.763138,-71.274929,46.956734,-71.704811,3,28.17,0.42,200.0,0.13,194.1,flatbed,0.3539,4.9826,accepted,1,2025-04-08T09:04:56
1ccb604d-688f-4db7-9773-bf25326f6d3e,ae2de21a-5648-4029-9085-2ac050b9b416,7687dc28-21e3-4e6e-885c-2dd3c1235d60,b4fbe116-eb93-4b4e-bd5e-6c567e770d31,4.46,0.6,0.44,187,13.52,579.42,45.314599,-64.260809,46.243026,-71.615639,2,37.28,0.55,1057.3,-0.28,268.03,flatbed,0.2654,1.8216,rejected,0,2025-11-05T09:04:56
fbf6b5bc-9538-4720-ae77-24b8e7b74487,d9a89d02-9677-4b57-87b6-71924e7b9b69,ddc1a207-c939-4f66-8fdc-e9f91405a664,c2f8b81c-7cc8-488f-8214-0691db3fd864,4.51,0.55,0.55,66,7.23,38.68,45.516999,-72.894756,45.302967,-73.285401,3,7.69,0.44,200.0,-0.11,20.0,flatbed,0.3022,5.0403,completed,1,2025-04-30T09:04:56
79a6e069-28a0-4be5-b158-b2a28d310568,c2fc796f-70a9-4ff0-b792-bdd8f526eca7,7d5a734a-119c-49cb-8f75-eb84da83988b,cd8b0344-7db9-4599-9566-304a179baa55,3.81,0.55,0.44,83,5.82,1898.62,49.866615,-97.312606,47.045197,-71.788897,1,70.03,0.5,3042.69,-0.26,206.43,dry_van,0.2404,1.6017,accepted,1,2025-09-24T09:04:56
09d5b52b-8d00-420a-b4ff-ea63c168c32b,72e9099b-bac4-460f-9d97-d1cc0a9d2a3c,256f8fa3-b8a5-4b69-99a3-2382c9bef3b7,3565fec5-526b-4606-b922-82f717829fb6,4.59,0.58,0.52,90,11.85,273.44,46.902412,-70.406861,45.651578,-73.470563,1,28.4,0.68,601.26,-0.06,245.11,flatbed,0.2988,2.1909,rejected,0,2025-04-28T09:04:56
5a3d8f60-cd86-46fa-9f2c-559bc5f6e49c,99e24ddf-e2df-4099-8bf0-c3cd353ba19d,3f09e032-6b0b-496f-8a35-2321ec140fd2,5f4ab3bd-5784-4f9c-aed2-dc823125c55c,4.76,0.57,0.53,59,17.5,3054.48,47.033934,-71.465633,53.542065,-113.943704,3,66.0,0.51,10134.01,0.15,65.99,dry_van,0.3037,3.3167,completed,1,2026-01-09T09:04:56
2cffb674-b6d3-4177-a4a3-0a6bffa8347d,73f5f609-4d0a-4655-aa29-fab22d897b49,9c98cdc2-862c-4f45-98f4-4517240fb33e,77bcca36-5e8d-4731-8917-79ded69511bb,4.47,0.68,0.55,109,11.89,105.51,53.170817,-113.036052,53.79347,-114.239407,3,1.0,0.5,326.06,-0.06,109.67,flatbed,0.3695,3.0613,completed,1,2025-08-14T09:04:56
de69f32e-6408-40f5-9f72-3c653b279d5f,c9a74251-4d8b-48ab-ba73-11126105a033,1134018c-2df5-4e28-80db-87d965326721,8e58d671-b703-4487-910e-7db6d46f9e11,3.44,0.45,0.38,23,4.25,3078.86,45.693745,-72.713244,50.480031,-114.104845,1,180.0,0.51,6460.5,-0.1,181.96,dry_van,0.1689,2.0977,rejected,0,2026-03-07T09:04:56
d4c7e4ae-9f38-4bd8-91b6-53119bc5697e,ae2260d9-38be-49bc-bf34-152a3580395d,1aba9f75-b6ad-4dab-8334-1192005c8bcc,978bf136-3d2b-4a7e-b1c7-0bc76df9e435,4.41,0.45,0.58,78,14.01,2907.56,45.279044,-74.67927,53.138009,-113.43732,2,99.57,0.4,7819.7,0.09,80.41,dry_van,0.263,2.6885,rejected,0,2025-11-30T09:04:56
302b738d-777f-46f5-be08-5aa757465c3c,d3ce3956-38df-41dd-ad6e-5f2445d0d741,56f107c9-1862-4fec-8228-6120d42f8e78,ed69664b-c67a-4bdb-afb1-18c5e7850131,4.01,0.59,0.47,150,8.72,1158.86,50.676691,-97.634748,53.205711,-114.078121,2,11.93,0.46,2607.69,0.04,224.18,dry_van,0.2778,2.2483,completed,1,2025-09-28T09:04:56
acce66ef-a4df-4166-81ed-a73a6c6016ed,ca4378b7-65de-4b18-8333-d30e515d23ff,c73dfe4f-aa17-4bc1-85e1-9875676a350a,6a97da08-e3c7-4fd2-90f2-0b606e58b63c,3.95,0.57,0.49,137,14.71,133.6,45.882945,-73.357181,44.681833,-73.40248,1,15.67,0.52,420.37,0.03,242.18,reefer,0.2793,3.1231,accepted,1,2025-06-19T09:04:56
ed722aa9-23ed-47b5-8ceb-f560dd5a72f8,7c7fc1d1-e96e-4e6b-8692-a9dfd4f029dd,09efb204-e6cf-426c-add4-9652f96c6571,c0e3d636-466e-4b95-bdc6-6d9161f1404d,3.71,0.45,0.37,74,10.06,1684.73,49.501559,-97.110439,45.494993,-75.391605,1,117.56,0.36,4546.89,-0.03,137.26,flatbed,0.1671,2.6973,rejected,0,2025-07-03T09:04:56
dcb6b72d-5749-45c7-ad6e-5ba6649913cb,0a1c4127-4c83-449b-a794-cc30e23fee65,00e813bd-f443-4dfa-88a4-b0ab5ea970dc,e8ef8a94-59ed-493b-a4b2-4f9099913269,4.29,0.53,0.49,46,9.23,2268.03,43.148278,-79.328443,52.676203,-106.524536,2,149.5,0.4,6214.8,0.07,167.31,reefer,0.2603,2.739,completed,1,2025-09-25T09:04:56
3fe52c42-32f1-4043-9df0-8d17e1ea2bda,9997d1b9-4bf2-4058-8604-15c3a16945d1,a2f103c6-e32c-4557-b5a8-4ca45e1546b7,dedf89a1-1ff4-4d40-b5a2-06c966534d5b,4.49,0.64,0.63,166,5.81,552.63,50.784769,-114.448572,51.808532,-106.666647,2,35.23,0.6,1416.73,0.1,324.74,dry_van,0.4051,2.559,completed,1,2025-10-24T09:04:56
244c5f8b-a035-4cff-9a7c-b57f544900d6,d13e71e4-ffc7-465d-b893-5269ef68bcac,35d7964d-632f-4399-add1-d2054eef45ce,e68e5eb5-c6d0-46a9-8bc7-d1d6389f0114,3.88,0.59,0.35,54,26.26,2511.54,52.085867,-107.354317,45.334916,-74.334716,1,154.72,0.25,6461.57,0.03,180.1,dry_van,0.207,2.5717,rejected,0,2025-08-03T09:04:56
4ac0041a-88ec-4daa-b5da-eae1c4741623,50cd974c-3ce2-44a5-a730-b2e13f0b292b,d7c22121-8598-4a3d-ab90-d774568e4a3f,019cb62a-0dd4-4284-9eb1-99755822f9d6,4.63,0.64,0.69,100,15.35,1562.25,43.362405,-79.39861,50.317551,-97.332459,2,111.75,0.61,4596.69,0.08,153.59,reefer,0.4471,2.9405,completed,1,2025-11-22T09:04:56
1ed3873c-d364-4b20-97c5-f148422e8bb3,cb8e92d4-b70e-47b7-bcc7-3e9f58f53eb7,d24fa61a-c1b0-4673-90d4-74962ccbf2e4,c4b059b8-1ef7-42d7-80a6-d42bbb9221fb,4.37,0.49,0.41,102,14.72,3675.57,48.822819,-122.975202,45.2909,-73.869094,2,180.0,0.65,9237.66,0.01,48.04,dry_van,0.2008,2.5126,completed,1,2025-04-30T09:04:56
ae473516-c472-4c04-b16e-ec37ba8218ec,ff4293f3-890d-4950-a27a-397a9911e66a,37a3968e-9dda-4d9c-a011-4fbb854f015c,63f1af8e-889f-4d02-84d3-e21d7cbb4d4b,3.56,0.45,0.35,72,4.97,472.31,53.901313,-113.294401,52.540127,-106.570814,1,45.4,0.51,881.14,-0.22,293.91,dry_van,0.1575,1.8617,completed,1,2026-01-20T09:04:56
57ebd82f-ffcd-4c04-a5c9-797152294c34,c7592f6d-626b-4835-ba1f-c117ca4bd93d,a49c90d6-02ef-4573-a4a0-064c06ef43fc,2437ff2a-7272-437e-a1c3-badff52bccd7,4.3,0.59,0.44,269,10.77,2219.22,43.548566,-79.865929,51.971436,-107.03605,3,106.03,0.55,6589.47,0.07,173.31,dry_van,0.2595,2.9679,completed,1,2025-07-11T09:04:56
2c782cb0-c22f-41c9-9b3b-a21ba97675f9,931c13c9-8ec0-4ae6-92a8-504c74267bd1,1d316a3c-2061-4d7f-a5cc-a2e3d806be25,5e6747a8-c979-4e8a-a0ec-ba5801f0d8bd,3.71,0.45,0.43,58,10.12,63.56,49.163061,-122.546226,49.703807,-122.261233,1,2.01,0.32,247.08,0.05,242.42,reefer,0.1918,3.8271,completed,1,2025-12-26T09:04:56
ce423e63-8588-4ed0-b56c-fe5ebf222ac0,31b8721d-d422-4f65-a63d-ba7db33e44aa,d704c7de-6390-4dcf-8ae1-5aad4c74dcaf,8f8fa72e-ad29-4b34-b5c5-555fb7d7c8e7,4.45,0.53,0.74,173,17.0,310.22,45.01348,-74.675936,46.807762,-71.604717,1,30.84,0.62,937.49,0.17,255.02,reefer,0.3875,3.0123,accepted,1,2025-08-13T09:04:56
cc64fdc6-5370-464b-94cb-ecb55ddffc7a,da47b533-8120-46dc-b848-d5c70188ca78,823bef11-10ec-4b2a-a632-b9dcf80c7c8f,0ce8f532-1221-4ce0-bd00-412525f0dfb1,3.99,0.58,0.55,116,5.12,4200.0,49.148617,-123.032414,45.04372,-62.939695,2,180.0,0.55,10735.56,-0.18,124.67,reefer,0.3201,2.5555,cancelled,0,2025-10-23T09:04:56
6fcb8f1b-fe5a-426b-97d6-29b96d9b81a8,505a9fcf-a382-467f-bbde-1ba5b711907e,d66ac1fa-5abf-48e9-a080-f351eae9b4b9,377daef4-2ef6-42ab-83e6-0211bd3b2412,4.09,0.57,0.54,199,27.0,1572.35,45.958225,-75.914462,49.736938,-96.295212,1,120.44,0.47,4065.18,-0.04,160.98,reefer,0.3071,2.5838,completed,1,2025-07-14T09:04:56
716cd128-a603-46f0-87bb-90cd11e6b1bd,d6ad3354-abc8-4ed3-955d-9ae019a4d057,4b6286e0-a3b1-43df-8bb1-1f5f82dba384,8d79e9a1-38fd-4af8-bed7-3a7e3afcf846,4.1,0.61,0.47,232,23.92,2789.06,45.638675,-76.005505,50.859057,-113.281457,3,180.0,0.4,8812.82,0.11,199.83,flatbed,0.288,3.1586,rejected,0,2026-02-17T09:04:56
7867f005-0b91-49a9-9279-66eea898555e,eb459793-65b9-4452-be29-1705b9fa5878,0a77ddf3-dadb-4c72-95d0-2759e74430c2,0989e209-1fd0-4cf1-955f-0766c8e67ece,3.9,0.45,0.4,71,20.08,1254.6,51.902036,-106.539166,49.247235,-123.854488,1,45.41,0.65,4123.04,0.15,279.57,flatbed,0.1793,3.2837,cancelled,0,2025-10-14T09:04:56
033bf4de-dd06-43be-91c3-276057de98f8,9b42691a-595e-4527-b18a-e91123bd063b,d29c8b45-45dd-4631-a6ba-182d663f60c6,7b9c7815-d433-4daa-912c-b15a855773e2,4.33,0.51,0.48,30,4.93,407.92,47.455847,-71.641518,45.051222,-75.64994,1,27.86,0.5,1002.36,-0.13,118.91,reefer,0.2445,2.4512,completed,1,2025-05-18T09:04:56
16263571-00c1-43e7-afc6-a06cd5c2cd49,70575862-bf3e-4a11-91ee-ae26e38c9eeb,4b853305-af7a-4634-946d-4c219a853478,98e33d28-b851-4da8-b519-7b22b6431da9,4.45,0.63,0.55,153,11.97,3006.36,45.635337,-72.929316,53.784736,-113.473678,1,180.0,0.69,6202.02,-0.03,173.47,dry_van,0.3471,2.0623,accepted,1,2025-10-14T09:04:56
4d5169a3-c176-4e55-80e3-07a257ac86cb,d3e47818-7ed5-4e2b-9bfb-33cc83598c10,bfe5d285-df6c-4093-924a-56fbd76358ed,c5c860bf-d005-4d5a-a3a5-7773a8282826,5.0,0.65,0.65,65,8.01,63.42,45.343737,-64.29449,45.144444,-63.535524,3,18.96,0.71,214.48,0.06,289.99,dry_van,0.4191,3.3294,completed,1,2026-02-16T09:04:56
16882003-8d94-43eb-99fa-cb7c271d3d0b,fa3f8147-0401-40b8-99df-54c9da38db85,c0c33708-c1f4-4b23-bed0-1f30b6a6ab96,12193895-2486-4a48-aa8b-b54c847586d2,3.76,0.47,0.48,105,4.51,3697.47,44.667484,-63.229743,53.307829,-113.333054,2,180.0,0.3,6732.1,-0.19,50.12,dry_van,0.225,1.8202,rejected,0,2025-04-14T09:04:56
4cc9b7cc-0332-48ff-b043-a4291cb80221,6ff1a32f-7ef4-43ee-9e31-e11476864c6b,4d5924aa-bed8-4355-baad-7567eaa4f2eb,c32f1303-d9df-429d-abd3-47fdec86710b,4.24,0.53,0.47,121,9.06,3388.84,48.694218,-123.177634,43.206104,-79.427497,1,85.32,0.58,6941.59,-0.05,194.35,dry_van,0.2463,2.0478,completed,1,2025-07-11T09:04:56
3dd1ed3c-90bd-4c30-98b4-d67aab73ec23,3199c427-d191-4e67-80d1-f02f8e540629,c71ccd34-090f-4eb8-9eb3-c5e368a38b6d,c579f69b-9b06-43a3-91e9-79e17db5e771,3.85,0.5,0.47,52,28.0,25.0,53.587523,-113.935648,53.532753,-113.609594,1,3.05,0.37,200.0,-0.09,263.6,dry_van,0.2376,7.6923,completed,1,2025-07-01T09:04:56
9580295f-841c-4f90-82d3-b58d9ccc91ef,74fd50bf-fdb3-434a-88be-5fd1ae94a0f4,265c12fa-c57b-4fb4-9af3-160c0c49b9a3,1886cf5d-e062-4095-8583-c5e29c1e5fd5,4.2,0.46,0.5,71,21.29,2842.05,53.633091,-113.168559,45.355257,-75.367634,1,121.75,0.48,5885.73,-0.28,137.16,flatbed,0.2275,2.0702,completed,1,2025-08-05T09:04:56
6dbfcab8-234a-4ce8-bdbd-7f66dc34c675,21535072-69e4-40b3-87c0-107301ed69d0,dec9083d-8da6-421f-b4ce-baae6db8cc2f,853e8d22-57c0-444b-91c4-127e346efd68,3.55,0.48,0.46,203,18.2,2904.73,53.677617,-114.019202,45.643021,-75.009213,1,121.0,0.33,4819.92,-0.28,42.35,flatbed,0.2203,1.6588,rejected,0,2025-09-04T09:04:56
